nose_x,nose_y,nose_z,nose_Visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_Visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_Visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_Visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_Visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_Visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_Visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_Visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_Visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_Visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_Visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_Visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_Visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_Visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_Visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_Visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_Visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_Visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_Visibility,left_index_x,left_index_y,left_index_z,left_index_Visibility,right_index_x,right_index_y,right_index_z,right_index_Visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_Visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_Visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_Visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_Visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_Visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_Visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_Visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_Visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_Visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_Visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_Visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_Visibility,Yoga_Pose
0.713034928,0.732517719,0.73497808,0.737672448,0.733383477,0.736408412,0.739716828,0.762812495,0.764465868,0.708773255,0.710442185,0.765823543,0.773969531,0.782391429,0.773398757,0.813732445,0.816266835,0.821136773,0.829249203,0.828158319,0.832659304,0.824852645,0.8308869,0.610283554,0.582369685,0.604008555,0.520169735,0.543471038,0.506499231,0.52746141,0.501596391,0.543825328,0.523705959,0.189565629,0.156107068,0.154564545,0.152916044,0.156089693,0.154760286,0.153741479,0.144171402,0.15030925,0.18266058,0.187398523,0.158021241,0.194968075,0.195367247,0.222567827,0.160448521,0.23189351,0.123743452,0.179175407,0.108541846,0.166943714,0.127398014,0.169218063,0.485390991,0.506950319,0.454261631,0.453728527,0.861568153,0.80572921,0.91862309,0.8814165,0.93166697,0.912147522,0.786887527,0.793609977,0.798338234,0.803093255,0.780812681,0.772692382,0.75550431,0.795043945,0.743077815,0.786709368,0.768496215,0.814400673,0.660130501,0.86079824,0.675535679,0.898895562,0.738628805,0.934301019,0.735874116,0.901472986,0.755998909,0.894937634,0.763897121,0.633938491,0.515659809,0.691917837,0.476750523,0.539033353,0.186609909,0.512089431,0.153979212,0.511129737,0.087075472,0.205213666,0.181535602,0.17845723,0.174943715,0.18031542,0.176592678,0.172572687,0.157069117,0.158941239,0.210795,0.211294726,0.208695203,0.151670814,0.196723148,0.189063385,0.180550903,0.167248845,0.176315099,0.141605079,0.153571874,0.135909617,0.155494049,0.142414093,0.449171513,0.396362692,0.509493887,0.390471131,0.571828187,0.476675481,0.608617365,0.518016517,0.474693775,0.384776294,anjaneyasana
0.205242366,0.185984612,0.184179544,0.180012971,0.184839606,0.182777137,0.180598095,0.166262031,0.169994682,0.205757737,0.207369596,0.234559134,0.186780483,0.233645126,0.205564171,0.210964844,0.180641577,0.173321798,0.152016476,0.152629524,0.150245741,0.173199207,0.17085579,0.503378391,0.463914543,0.634655178,0.439794779,0.897352576,0.633876503,0.913349807,0.692958772,0.788484275,0.572382987,0.297147572,0.270259857,0.269196033,0.268761814,0.26419121,0.25877738,0.253801763,0.246462584,0.232598141,0.305493206,0.297313064,0.282198429,0.200294137,0.273424208,0.159975842,0.207581043,0.149662331,0.189253405,0.134978473,0.175696686,0.137899399,0.183427736,0.158450246,0.595414102,0.520728469,0.586454928,0.48884812,0.875121057,0.856491864,0.983568311,0.850776672,0.946802735,0.876381874,0.770885944,0.806251109,0.810507655,0.814621806,0.805075526,0.808755517,0.812418938,0.838602602,0.833677828,0.766068161,0.763651967,0.835478127,0.797982872,0.825623333,0.80058831,0.861183822,0.849457443,0.917381585,0.904137611,0.92191571,0.917721808,0.900074661,0.897684574,0.480920702,0.451649129,0.477870047,0.469586819,0.151466772,0.109631956,0.127741769,0.074285567,0.031877011,0.013660312,0.781272888,0.806803048,0.811103821,0.816259503,0.802404106,0.803145707,0.803762078,0.825449586,0.808350086,0.79854095,0.792339444,0.835633874,0.737760663,0.81567198,0.701536059,0.868216038,0.762652576,0.897694707,0.770350158,0.882115364,0.783850849,0.86179316,0.798990726,0.603396058,0.569265246,0.457740217,0.625935256,0.339366585,0.638397157,0.317590624,0.623292863,0.338438511,0.714051902,anjaneyasana
0.178632617,0.151131839,0.147496462,0.143608719,0.153716773,0.152244359,0.149648979,0.134884924,0.139623255,0.182052404,0.186926991,0.217331767,0.213950425,0.172538117,0.235234648,0.142340302,0.166184068,0.134348959,0.15519771,0.123769164,0.156985641,0.124698006,0.164467365,0.363990813,0.40504244,0.397246212,0.366419315,0.545404673,0.612090051,0.594477952,0.68298614,0.536135852,0.574599445,0.215330452,0.193768054,0.190801457,0.187275976,0.193134427,0.189712122,0.185753897,0.162968844,0.163723916,0.219522268,0.220133036,0.205500841,0.163405329,0.185874775,0.181752041,0.167402178,0.16643016,0.128155887,0.119646311,0.115323983,0.113730155,0.131824702,0.134205133,0.521790683,0.462291718,0.528198838,0.52128768,0.849933982,0.800322831,0.904082656,0.888564706,0.78774035,0.858488739,0.784857094,0.80961293,0.812808514,0.815894723,0.795556724,0.788954437,0.782445729,0.809275031,0.756320357,0.772354662,0.765445292,0.722519457,0.720225394,0.802741408,0.815589488,0.848958313,0.844671786,0.914070249,0.885459781,0.908714414,0.889597774,0.87744391,0.871273339,0.626600206,0.589030623,0.491998166,0.455620795,0.157086849,0.128988326,0.136943758,0.116063774,0.031169713,0.000151515,0.776600242,0.812285781,0.816647172,0.821073055,0.812692106,0.817202985,0.821997762,0.842977047,0.845281005,0.772590041,0.772603512,0.816423714,0.810750484,0.811843693,0.808001041,0.861739159,0.857639611,0.897538483,0.910492778,0.905327797,0.923184037,0.891071677,0.905480504,0.44812426,0.44922629,0.457326323,0.450555354,0.151087761,0.135356545,0.114056051,0.102296174,0.038110971,-0.000297308,anjaneyasana
0.814103305,0.833254158,0.834156871,0.832293093,0.836111724,0.838995337,0.841676056,0.840248585,0.848160267,0.804723084,0.814191937,0.804488182,0.809430242,0.826001704,0.843702793,0.880775094,0.89803797,0.908800602,0.917310536,0.913501382,0.923041224,0.90116936,0.914573193,0.472685605,0.472644746,0.438557804,0.453811318,0.245947838,0.237987444,0.214566797,0.19357121,0.240602776,0.252909124,0.841832638,0.870314896,0.870619476,0.871106982,0.873556972,0.875552297,0.877307057,0.876400828,0.878119469,0.818687618,0.823803604,0.800799966,0.804093897,0.781889021,0.806732714,0.812542617,0.818720698,0.856353939,0.859961033,0.869304001,0.877507091,0.851099372,0.859737098,0.453937054,0.43790704,0.479322195,0.438367695,0.160364464,0.115213431,0.12613824,0.072172821,0.043009967,-0.008992136,0.507544994,0.523446262,0.531995475,0.538032174,0.493438393,0.483187646,0.473079056,0.548213243,0.461284965,0.527071476,0.488607585,0.614725113,0.39456591,0.62518084,0.382122368,0.707771182,0.301834434,0.744311631,0.269548833,0.745060086,0.270107776,0.732880592,0.281420529,0.573843837,0.437861115,0.712256253,0.321342796,0.463835567,0.605855644,0.455999225,0.629154623,0.341861725,0.720244408,0.471208423,0.492269456,0.501318395,0.511893094,0.480794728,0.480454296,0.480371416,0.577437699,0.5357216,0.493058532,0.479528606,0.666500092,0.535795748,0.510193706,0.437417924,0.268562466,0.231895372,0.210716754,0.164225131,0.192971542,0.154453605,0.20985499,0.178545162,0.716049492,0.633186936,0.301216781,0.297334671,0.463238388,0.505236208,0.503189921,0.544141769,0.403051615,0.482919276,anjaneyasana
0.428433418,0.424067199,0.428741515,0.433208078,0.401255369,0.388015926,0.374777853,0.422611266,0.343558311,0.437734842,0.407926112,0.469176859,0.289863586,0.484092146,0.321445048,0.597747624,0.375262737,0.648631394,0.38595885,0.663753867,0.414813578,0.642652512,0.416182518,0.456341892,0.338004768,0.699406564,0.530522704,0.487713546,0.51628679,0.494921505,0.510132909,0.484007895,0.612399936,0.459170908,0.473537624,0.486605167,0.499646991,0.430150509,0.41249308,0.395279646,0.523517251,0.365809113,0.487233967,0.430362523,0.653341889,0.264664054,0.675373197,0.278708935,0.744046867,0.219497278,0.784168541,0.192245394,0.776606858,0.202038556,0.755593181,0.220376998,0.577644825,0.345864475,0.814898968,0.151091129,0.33783561,0.631724656,0.300017029,0.647132277,0.172301024,0.79565239,0.586364686,0.589262366,0.587383926,0.584837794,0.580295861,0.57265532,0.564773679,0.52373594,0.506985664,0.555122972,0.541650355,0.424899399,0.378222138,0.540791929,0.500532269,0.748886943,0.718916118,0.797750652,0.778357983,0.808987617,0.787143528,0.795652568,0.771392167,0.387966365,0.315200806,0.814750493,0.833678186,0.599230647,0.529120684,0.536832094,0.426370472,0.585145772,0.534549594,0.448029548,0.468495041,0.481822431,0.49295792,0.424556673,0.404703289,0.386522055,0.503288031,0.352602869,0.467267841,0.411437035,0.610274017,0.214526668,0.706059456,0.149279207,0.87013942,0.071121305,0.932215333,0.043532312,0.925564289,0.057393134,0.895948887,0.076888919,0.527428448,0.280886978,0.840276122,0.060815662,0.351436555,0.497418076,0.317356676,0.531455576,0.142247796,0.684678614,anjaneyasana
0.521621466,0.537561178,0.547777653,0.55790019,0.499988139,0.485999137,0.472659528,0.571944535,0.451395929,0.542762518,0.497673482,0.641456962,0.370578587,0.677305579,0.354856968,0.776578069,0.296477377,0.818120301,0.252362251,0.80987215,0.26348573,0.795193732,0.283122718,0.592664242,0.430437624,0.824920952,0.243161663,0.443344682,0.57263273,0.423978984,0.594280422,0.269757748,0.74736464,0.504450321,0.523086786,0.527763307,0.532685697,0.516667187,0.517062068,0.517510831,0.569651186,0.544945776,0.514842212,0.507582128,0.640782058,0.488494873,0.60785383,0.391736895,0.583268106,0.23549214,0.598919034,0.19165051,0.574433506,0.196362048,0.563655317,0.21263659,0.593839049,0.492871612,0.475521833,0.272264004,0.428713173,0.460470527,0.442043841,0.488598078,0.341382563,0.492993087,0.513538182,0.534644246,0.544377148,0.556156158,0.495784104,0.482411563,0.471128196,0.573076427,0.453422546,0.537381053,0.490526706,0.688748837,0.356310517,0.731725216,0.279177785,0.816194177,0.170008585,0.856954575,0.124114789,0.839494348,0.135145187,0.821714997,0.153679401,0.60529995,0.400588036,0.834154963,0.146422863,0.451418728,0.491966903,0.430017173,0.506142318,0.295224369,0.633603394,0.512631297,0.535685003,0.548387408,0.560588479,0.493926257,0.478727669,0.464899838,0.582098663,0.449778169,0.539538741,0.488020748,0.681711197,0.349965572,0.762123883,0.277146637,0.903172791,0.113164149,0.949501216,0.065760791,0.951753497,0.064906776,0.933704257,0.080437183,0.611309707,0.401859105,0.92288208,0.079826951,0.500327826,0.484992981,0.463814646,0.528017402,0.332642883,0.669098318,anjaneyasana
0.509189725,0.52951771,0.539864898,0.550894558,0.489401281,0.475932449,0.46343869,0.566208422,0.449044377,0.531295955,0.485443175,0.675146759,0.344473332,0.707717597,0.313155025,0.858444214,0.154714584,0.904248834,0.113776624,0.913367152,0.109823406,0.894880652,0.123791419,0.615002513,0.404854596,0.852556825,0.126694322,0.444548458,0.528044224,0.415321559,0.557108462,0.278553426,0.701928914,0.507544994,0.523446262,0.531995475,0.538032174,0.493438393,0.483187646,0.473079056,0.548213243,0.461284965,0.527071476,0.488607585,0.614725113,0.39456591,0.62518084,0.382122368,0.707771182,0.301834434,0.744311631,0.269548833,0.745060086,0.270107776,0.732880592,0.281420529,0.573843837,0.437861115,0.712256253,0.321342796,0.463835567,0.605855644,0.455999225,0.629154623,0.341861725,0.720244408,0.501274467,0.516219497,0.524744868,0.531372488,0.487234086,0.477820545,0.469689071,0.542994738,0.462576389,0.518839598,0.486366957,0.616406322,0.391279042,0.624953568,0.370064199,0.693118691,0.317086279,0.723275363,0.282646745,0.709453583,0.293080479,0.692901909,0.317192256,0.55957377,0.443348348,0.613098562,0.451715887,0.471956015,0.60713166,0.460046083,0.622435153,0.411443293,0.679648459,0.607997775,0.631804824,0.640287399,0.650083601,0.620461941,0.619529605,0.618731797,0.699697077,0.659834564,0.624157131,0.609889448,0.788433671,0.61608392,0.721460998,0.491846621,0.654856324,0.324566871,0.636983514,0.271159083,0.612323701,0.266013473,0.616617143,0.289875984,0.787383378,0.66471225,0.708035767,0.415712416,0.595763743,0.627915204,0.587019086,0.654086471,0.473787814,0.687461734,anjaneyasana
0.632477641,0.648201585,0.656018734,0.66433841,0.639273643,0.639532447,0.640085697,0.718938053,0.68737793,0.650563776,0.639956117,0.792266548,0.690014541,0.683545709,0.609121323,0.4787696,0.427987188,0.422077835,0.383396447,0.403296381,0.375010639,0.415348202,0.391815692,0.81451112,0.742963433,0.486886829,0.492091,0.621377289,0.610221565,0.655698478,0.64696753,0.5775069,0.592695594,0.50580442,0.524154425,0.535601795,0.543711066,0.49002859,0.479197353,0.468097746,0.561603606,0.459969908,0.531062484,0.487296909,0.629085422,0.3974877,0.622388482,0.385342926,0.697576642,0.319316089,0.735585093,0.285071552,0.727105916,0.281859457,0.704857349,0.298296958,0.575193405,0.417805523,0.749893308,0.274598658,0.422259152,0.541906059,0.393677086,0.56347096,0.238056272,0.699720919,0.49854055,0.515766084,0.5262959,0.538733959,0.478767067,0.465112478,0.453305095,0.556678176,0.433204442,0.524850667,0.473927736,0.664452255,0.341120452,0.711001694,0.314426512,0.803890586,0.208806366,0.851375103,0.159996957,0.838383973,0.157272786,0.818074226,0.1763587,0.60646373,0.400352538,0.847073257,0.171358183,0.455008656,0.546355724,0.425721914,0.562851846,0.295060098,0.699763656,0.57932514,0.597654998,0.605055332,0.613560379,0.586259246,0.584183693,0.581944823,0.644510567,0.605515301,0.592755914,0.577010751,0.691279054,0.600075424,0.646443844,0.529947579,0.600685537,0.389645576,0.587743938,0.356429994,0.572707772,0.357425839,0.573250651,0.374187708,0.675059319,0.592274606,0.648446977,0.410034418,0.620392382,0.582776666,0.608900607,0.600071907,0.614989638,0.588808417,anjaneyasana
0.973803043,0.959224105,0.954956055,0.952186286,0.956778586,0.953183353,0.946884811,0.920222878,0.900265336,0.934140027,0.938990891,0.845863342,0.902196586,0.674346089,0.718957603,0.516287804,0.540188074,0.47904402,0.501818836,0.492554575,0.501948416,0.501490057,0.513920903,0.539974391,0.54179734,0.288516849,0.260008395,0.190526143,0.137088403,0.192936227,0.144949332,0.113482557,0.045357853,0.75611937,0.754388332,0.749418914,0.744993269,0.767493904,0.771526814,0.775261939,0.741882265,0.777506709,0.743441939,0.769491673,0.671648562,0.781694889,0.682824671,0.801807702,0.735188842,0.756876051,0.752325952,0.755251765,0.760999084,0.749339283,0.756277382,0.749602675,0.598341048,0.664704859,0.58715409,0.692784309,0.608519435,0.684251666,0.607293189,0.667986035,0.634288609,0.7186867,0.973482192,0.94083941,0.936301887,0.93153435,0.942162693,0.938444972,0.933882058,0.891844392,0.895254731,0.96382606,0.965915859,0.782421708,0.795777023,0.506646514,0.499602795,0.275677234,0.252964139,0.209953308,0.191509247,0.228642344,0.185839102,0.257270306,0.197834969,0.591363311,0.636469722,0.486593544,0.480077654,0.278528839,0.365335763,0.235204533,0.348737776,0.14774406,0.196418881,0.785239995,0.796156049,0.793258071,0.790118873,0.817302406,0.822051644,0.828131676,0.80837965,0.854087055,0.776812136,0.791695714,0.786247551,0.875409901,0.627769828,0.751883209,0.552321017,0.60470736,0.540747166,0.56972599,0.546014905,0.567684889,0.553589106,0.578463852,0.577639282,0.615825236,0.470605224,0.367681891,0.164458752,0.117714725,0.180373579,0.098929942,0.115445852,0.047425807,ardh_pincha_mayurasana
0.805504918,0.827173173,0.827328682,0.826665521,0.83554697,0.839016855,0.84158957,0.835777938,0.84612149,0.79843694,0.803174496,0.829030395,0.831240356,0.69660151,0.725716591,0.570103407,0.594114304,0.539080739,0.552166879,0.518881381,0.545546055,0.524726987,0.558511257,0.574330151,0.656701148,0.460706979,0.52319634,0.167101145,0.347548008,0.176228121,0.309045255,0.13786447,0.312390417,0.795688272,0.803433955,0.799893796,0.796053231,0.816399515,0.822439849,0.828831792,0.799909174,0.847367406,0.787606537,0.798936963,0.737812996,0.866377354,0.496436268,0.730061054,0.508506119,0.600721478,0.495201796,0.577474177,0.497602314,0.569516897,0.499382913,0.579406679,0.571169138,0.608662188,0.386904776,0.288044661,0.125426501,0.126439005,0.092958391,0.086117625,0.043330789,0.128801197,0.152838796,0.165880531,0.165051311,0.166038662,0.17171891,0.178694576,0.182535216,0.18190892,0.200007886,0.169428736,0.172727987,0.237288132,0.255027622,0.240258679,0.279622853,0.197293848,0.240002796,0.15595381,0.172687501,0.136389807,0.160727054,0.152493641,0.21167548,0.42369619,0.359018475,0.728703976,0.303185046,0.964828193,0.255546451,0.935813844,0.244284675,1.005348086,0.090817466,0.762939572,0.75861913,0.753938377,0.749309719,0.771952748,0.776098073,0.780234277,0.738152921,0.782109201,0.75357765,0.766391456,0.704341829,0.796246409,0.732914925,0.779609859,0.785148323,0.794183195,0.791658342,0.799943328,0.806816995,0.800689399,0.809159636,0.795704305,0.685148716,0.730346382,0.681046605,0.662228405,0.689659774,0.607529163,0.682230115,0.598650277,0.706917763,0.602013886,ardh_pincha_mayurasana
0.242907852,0.26188904,0.266886562,0.271961659,0.25897032,0.26202938,0.265445292,0.310468525,0.304501772,0.258149624,0.252672881,0.35648194,0.31572777,0.327018917,0.269534171,0.18019931,0.137295857,0.14018321,0.084457695,0.11476846,0.076236367,0.127253443,0.097246371,0.456154108,0.408039868,0.621207118,0.63219738,0.880726218,0.855891585,0.907489181,0.886941075,0.945830464,0.912597358,0.725371063,0.691359937,0.689601541,0.688419938,0.692023396,0.690360665,0.689078033,0.67532444,0.677346706,0.724235117,0.728131592,0.663739324,0.718342423,0.684689403,0.719996631,0.673708856,0.743523598,0.6557495,0.744900525,0.672345221,0.75285542,0.684197903,0.749017835,0.693938255,0.724268258,0.661030471,0.557227254,0.68334192,0.34288457,0.672366738,0.299794137,0.715575814,0.306651175,0.228322953,0.204993993,0.203700989,0.201267511,0.203166962,0.200408429,0.196521252,0.20162034,0.186062187,0.244403839,0.241666317,0.298105001,0.235432893,0.186339527,0.05180794,0.13648203,0.047262073,0.095259227,0.043651342,0.129013807,0.055983305,0.134745598,0.063823283,0.61110729,0.574952066,0.65753454,0.643009782,0.733110607,0.672567546,0.746029675,0.68951261,0.730130792,0.64290911,0.16424492,0.183403149,0.186481625,0.190003052,0.183305487,0.186108187,0.189421877,0.219452545,0.220041394,0.161473647,0.16218707,0.233204439,0.24123466,0.237993136,0.223343581,0.132306859,0.120195992,0.103240989,0.075770654,0.085073054,0.066408619,0.094770335,0.086089596,0.318651259,0.305741072,0.590874374,0.541804373,0.850030124,0.760781288,0.868260205,0.840062022,0.834841073,0.789532781,ardh_pincha_mayurasana
0.791524947,0.774045408,0.774882793,0.77552861,0.762675643,0.756070793,0.748593032,0.752201259,0.709643304,0.794715226,0.781129956,0.774929941,0.674815297,0.828080475,0.701107919,0.908427894,0.777109802,0.941717088,0.788572431,0.943632185,0.812848985,0.927189708,0.810887337,0.679695785,0.58955735,0.569519341,0.362900287,0.312475055,0.134318411,0.279567063,0.124623537,0.258129209,0.069989681,0.782654703,0.792401254,0.7880072,0.783319414,0.80011183,0.801649511,0.803216398,0.813066185,0.782854855,0.797524631,0.798629582,0.647741795,0.718645513,0.793622315,0.761344433,0.871432006,0.818051398,0.82461673,0.824362934,0.826194465,0.82021445,0.813500226,0.814366043,-0.069876075,-0.07006146,0.15955399,0.116103187,0.112198129,0.177789137,0.159356341,0.189170882,0.113356009,0.230025634,0.833418489,0.829236984,0.833165467,0.836482048,0.805676043,0.792793751,0.778887153,0.814202666,0.736029685,0.837542593,0.808872759,0.76728183,0.690013289,0.72824347,0.610669792,0.776954591,0.696998894,0.816351116,0.698600411,0.821276307,0.731730103,0.804866672,0.727976918,0.607818305,0.587464988,0.407873333,0.39837718,0.08249414,0.165084437,-0.009963691,0.126978099,0.020320058,0.106255352,0.792965829,0.771616638,0.769027054,0.766521454,0.76801908,0.7614972,0.75491488,0.715848863,0.720336556,0.784180284,0.777919471,0.725560665,0.669952571,0.742840469,0.725528419,0.840390086,0.851246476,0.893346846,0.897480965,0.899947166,0.908432662,0.881543279,0.893203855,0.681068361,0.656865597,0.716618836,0.423703641,0.697923243,0.241718769,0.694053352,0.223211452,0.665790379,0.170066908,ardh_pincha_mayurasana
0.675213218,0.694018006,0.69880712,0.704987884,0.681966484,0.682634652,0.68348515,0.727037907,0.702783883,0.675344825,0.663731396,0.743848443,0.648992836,0.911623299,0.575686574,0.864077687,0.587654471,0.856021881,0.595391154,0.841468513,0.598467529,0.841815114,0.595247209,0.436833322,0.339797258,0.317767441,0.30003041,0.243723899,0.175573125,0.227774531,0.159587339,0.204748526,0.121026695,0.61895287,0.624111593,0.631230891,0.637769043,0.593468964,0.574882865,0.554142416,0.631287158,0.502275229,0.629343331,0.593932688,0.709767997,0.362124234,0.714795589,0.340024799,0.837643623,0.40616399,0.899918079,0.398851901,0.890299439,0.448526651,0.863311112,0.457520962,0.582899392,0.439750046,0.550804377,0.276072681,0.228222013,0.097343482,0.176525563,0.063249052,0.156728894,0.025310338,0.83985883,0.863661408,0.865999699,0.868152916,0.861291528,0.86177218,0.862258255,0.870059311,0.864841402,0.829056919,0.82627666,0.835882068,0.747018278,0.604979813,0.539882421,0.475567907,0.431968451,0.445613772,0.407037109,0.441950977,0.406138629,0.450804561,0.416392982,0.440514237,0.386625856,0.437174648,0.321911514,0.284125835,0.15607813,0.259386718,0.14563477,0.214529708,0.078428186,0.703515172,0.701753616,0.706452429,0.711340368,0.679375589,0.666056216,0.65200907,0.695631683,0.60985595,0.70969677,0.683334768,0.72566396,0.530389667,0.704548538,0.504649162,0.845347762,0.622660518,0.898640633,0.660131454,0.899160683,0.690729558,0.873404086,0.683021963,0.577087402,0.461232245,0.356853634,0.309050024,0.109544814,0.128495693,0.052703798,0.093096912,0.087708116,0.112127461,ardh_pincha_mayurasana
0.10637176,0.089122951,0.091207683,0.102855802,0.081898987,0.07938379,0.075442433,0.104590952,0.070288181,0.135317206,0.128580809,0.205369785,0.114879191,0.300775081,0.129972756,0.123442233,0.026340723,0.101393878,-0.019226551,0.095624566,-0.002785325,0.100702107,0.028588116,0.62533313,0.579960525,0.750318706,0.698174357,0.886413276,0.800910771,0.867943347,0.81999439,0.96427983,0.925266147,0.818702698,0.815221488,0.81788379,0.815668106,0.817671418,0.817791522,0.817372799,0.804010868,0.810059071,0.818018854,0.820673943,0.753450334,0.807398677,0.773932159,0.759253204,0.790401876,0.730009854,0.803311646,0.714296639,0.801368535,0.733890712,0.797923565,0.736846626,0.735411346,0.774910271,0.607217908,0.620000899,0.55448091,0.637013912,0.553524256,0.637401044,0.534986854,0.659596741,0.763155937,0.755156398,0.753242314,0.750905156,0.753429592,0.750888526,0.748151839,0.726184309,0.726094842,0.754988849,0.752990186,0.653228164,0.683326423,0.64339149,0.678961098,0.691644967,0.762873054,0.709392905,0.801266611,0.717303395,0.806749642,0.715303063,0.792016327,0.500292063,0.530422986,0.35250935,0.384340823,0.239854246,0.274542361,0.227467865,0.259264261,0.162983418,0.183380604,0.324114114,0.298294246,0.298543215,0.298627287,0.297182828,0.296774089,0.296102226,0.309573978,0.304123729,0.350765675,0.350250036,0.425117701,0.495282233,0.575776219,0.788649738,0.617600143,0.653053224,0.633710086,0.641379714,0.615954757,0.614162624,0.613455415,0.614700019,0.616828322,0.683659434,0.566386402,0.577870369,0.581535995,0.584910035,0.612402797,0.616481721,0.541886091,0.547337234,ardh_pincha_mayurasana
0.729951859,0.762368858,0.763416946,0.764516413,0.761192858,0.761442304,0.76205647,0.744880259,0.748829365,0.693938375,0.68987,0.550086379,0.589968026,0.241787836,0.289153248,0.139085755,0.208951712,0.118364297,0.190423325,0.142602265,0.206113502,0.15341258,0.214522079,0.276013613,0.295991868,0.455862582,0.359818459,0.248662308,0.249351963,0.196657628,0.201083899,0.294884264,0.300944477,0.240771413,0.208681941,0.209262848,0.209836796,0.206897184,0.206614256,0.206322506,0.230513215,0.228116274,0.278157592,0.277207375,0.430004179,0.404131591,0.668726802,0.674054503,0.750917792,0.763934195,0.79183203,0.772205055,0.778399587,0.768100441,0.737900257,0.762025535,0.763824165,0.750330031,0.583414078,0.506759465,0.672055721,0.565704346,0.710774243,0.585628808,0.601822674,0.493388712,0.599082649,0.619040966,0.61873734,0.61870718,0.620377541,0.620807827,0.621283531,0.614613652,0.61456424,0.576942146,0.578849494,0.501976192,0.522763789,0.29122144,0.38193354,0.352623254,0.330718666,0.35139364,0.355627775,0.371165812,0.365988344,0.372356802,0.368938148,0.360744625,0.385948151,0.435726672,0.440394551,0.427403778,0.430720747,0.39972809,0.402146786,0.466321141,0.464086354,0.743136287,0.775684714,0.778784215,0.781356037,0.766756713,0.763680577,0.7608549,0.768675506,0.738914847,0.718007147,0.710359871,0.652502358,0.504922092,0.383587539,0.279260784,0.259955823,0.207654074,0.196299344,0.124750294,0.194799572,0.159798488,0.199194103,0.164342642,0.478414208,0.351042956,0.525675595,0.464790016,0.442942321,0.435933739,0.418814391,0.415472537,0.455065876,0.462917864,ardh_pincha_mayurasana
0.290173471,0.260623813,0.259751439,0.258893132,0.260321379,0.259587407,0.25896436,0.25999248,0.264283299,0.314751297,0.315770596,0.411835134,0.432743222,0.653567612,0.659904957,0.793231964,0.785808146,0.83588618,0.843999386,0.808266342,0.804758072,0.797397912,0.802179396,0.656514466,0.690276623,0.503834486,0.53234601,0.508730114,0.519818008,0.528971434,0.520821452,0.490038782,0.486519367,0.678429663,0.687228858,0.685495973,0.683346391,0.689088166,0.689299881,0.68938303,0.701343834,0.679912746,0.671243012,0.661635995,0.597597718,0.533979952,0.397130966,0.331976861,0.206908941,0.199422643,0.196892262,0.162450895,0.146090969,0.181540385,0.195018008,0.199351311,0.552739322,0.463974416,0.521102726,0.474526167,0.512347698,0.502733111,0.473265827,0.459268063,0.637229502,0.605301082,0.572221935,0.59806335,0.598049819,0.597822547,0.59654206,0.595784128,0.594801247,0.579631627,0.578372061,0.546959996,0.545772195,0.473766029,0.434871048,0.31528458,0.272964597,0.252717584,0.23113206,0.212247998,0.208077028,0.213683039,0.229618236,0.220121995,0.235939667,0.405349314,0.383562535,0.439648539,0.418950528,0.468584955,0.466143459,0.452649444,0.448283702,0.560077786,0.539474368,0.141055286,0.132935584,0.134769022,0.136390448,0.1298666,0.124849737,0.124063551,0.145205334,0.123546779,0.157632902,0.155848414,0.190912694,0.118921161,0.239083171,0.123407006,0.260724485,0.216944218,0.282389373,0.270371169,0.282044917,0.272120535,0.280130446,0.265975654,0.500095308,0.493046373,0.202502459,0.251911372,0.528448343,0.59887439,0.606784523,0.645248115,0.622830689,0.75476712,ardh_pincha_mayurasana
